image,id,choice,annotator,annotation_id,created_at,updated_at,lead_time
http://localhost:8081/72351.png,75416,Matt Haney,1,860,2022-09-15T04:24:52.982479Z,2022-09-15T04:24:52.982495Z,1.261
http://localhost:8081/29023.png,74214,David Campos,1,859,2022-09-15T04:24:51.588111Z,2022-09-15T04:24:51.588124Z,0.815
http://localhost:8081/57876.png,3569,Matt Haney,1,858,2022-09-15T04:24:50.652345Z,2022-09-15T04:24:50.652355Z,0.71
http://localhost:8081/61762.png,54129,David Campos,1,857,2022-09-15T04:24:49.829483Z,2022-09-15T04:24:49.829493Z,1.065
http://localhost:8081/6891.png,20209,David Campos,1,856,2022-09-15T04:24:48.638607Z,2022-09-15T04:24:48.638620Z,0.776
http://localhost:8081/63440.png,8974,Matt Haney,1,855,2022-09-15T04:24:47.747191Z,2022-09-15T04:24:47.747208Z,0.668
http://localhost:8081/34618.png,26679,David Campos,1,854,2022-09-15T04:24:46.960337Z,2022-09-15T04:24:46.960349Z,0.835
http://localhost:8081/59595.png,29426,Matt Haney,1,853,2022-09-15T04:24:46.010163Z,2022-09-15T04:24:46.010176Z,0.627
http://localhost:8081/30699.png,57360,Matt Haney,1,852,2022-09-15T04:24:45.258380Z,2022-09-15T04:24:45.258392Z,0.571
http://localhost:8081/45842.png,59030,Matt Haney,1,851,2022-09-15T04:24:44.493184Z,2022-09-15T04:24:44.493193Z,0.586
http://localhost:8081/52438.png,34721,Matt Haney,1,850,2022-09-15T04:24:43.784538Z,2022-09-15T04:24:43.784549Z,0.602
http://localhost:8081/71140.png,35739,David Campos,1,849,2022-09-15T04:24:43.062314Z,2022-09-15T04:24:43.062330Z,0.737
http://localhost:8081/10106.png,78172,Matt Haney,1,848,2022-09-15T04:24:42.204751Z,2022-09-15T04:24:42.204763Z,0.713
http://localhost:8081/72836.png,2378,David Campos,1,847,2022-09-15T04:24:41.365431Z,2022-09-15T04:24:41.365441Z,0.737
http://localhost:8081/19112.png,4504,David Campos,1,846,2022-09-15T04:24:40.516923Z,2022-09-15T04:24:40.516938Z,0.929
http://localhost:8081/11818.png,11209,Matt Haney,1,845,2022-09-15T04:24:39.475681Z,2022-09-15T04:24:39.475693Z,0.778
http://localhost:8081/49637.png,36954,David Campos,1,844,2022-09-15T04:24:38.581907Z,2022-09-15T04:24:38.581922Z,0.613
http://localhost:8081/51269.png,26259,David Campos,1,843,2022-09-15T04:24:37.849146Z,2022-09-15T04:24:37.849158Z,0.809
http://localhost:8081/78534.png,73882,Matt Haney,1,842,2022-09-15T04:24:36.925446Z,2022-09-15T04:24:36.925456Z,0.616
http://localhost:8081/38061.png,66852,Matt Haney,1,841,2022-09-15T04:24:36.185149Z,2022-09-15T04:24:36.185162Z,0.599
http://localhost:8081/27974.png,68523,Matt Haney,1,840,2022-09-15T04:24:35.462328Z,2022-09-15T04:24:35.462337Z,0.848
http://localhost:8081/54693.png,51999,David Campos,1,839,2022-09-15T04:24:34.491417Z,2022-09-15T04:24:34.491428Z,0.616
http://localhost:8081/36073.png,61900,David Campos,1,838,2022-09-15T04:24:33.750986Z,2022-09-15T04:24:33.750998Z,0.63
http://localhost:8081/38984.png,51160,David Campos,1,837,2022-09-15T04:24:32.994226Z,2022-09-15T04:24:32.994238Z,0.677
http://localhost:8081/15517.png,1091,David Campos,1,836,2022-09-15T04:24:32.197079Z,2022-09-15T04:24:32.197091Z,0.81
http://localhost:8081/26465.png,68787,David Campos,1,835,2022-09-15T04:24:31.273479Z,2022-09-15T04:24:31.273489Z,1.073
http://localhost:8081/77086.png,22310,Matt Haney,1,834,2022-09-15T04:24:30.073763Z,2022-09-15T04:24:30.073774Z,0.607
http://localhost:8081/55819.png,43469,Matt Haney,1,833,2022-09-15T04:24:29.351775Z,2022-09-15T04:24:29.351792Z,0.61
http://localhost:8081/10219.png,32691,Matt Haney,1,832,2022-09-15T04:24:28.621183Z,2022-09-15T04:24:28.621199Z,0.737
http://localhost:8081/42045.png,71419,David Campos,1,831,2022-09-15T04:24:27.765577Z,2022-09-15T04:24:27.765587Z,0.605
http://localhost:8081/73819.png,55077,David Campos,1,830,2022-09-15T04:24:27.036074Z,2022-09-15T04:24:27.036086Z,0.749
http://localhost:8081/3628.png,71537,Matt Haney,1,829,2022-09-15T04:24:26.161494Z,2022-09-15T04:24:26.161506Z,0.604
http://localhost:8081/40455.png,67197,Matt Haney,1,828,2022-09-15T04:24:25.431211Z,2022-09-15T04:24:25.431224Z,0.726
http://localhost:8081/41130.png,23453,Matt Haney,1,827,2022-09-15T04:24:24.580389Z,2022-09-15T04:24:24.580399Z,0.686
http://localhost:8081/4623.png,76314,David Campos,1,826,2022-09-15T04:24:23.776777Z,2022-09-15T04:24:23.776789Z,0.655
http://localhost:8081/14778.png,16439,David Campos,1,825,2022-09-15T04:24:22.995339Z,2022-09-15T04:24:22.995349Z,1.288
http://localhost:8081/72235.png,63242,David Campos,1,824,2022-09-15T04:24:21.590311Z,2022-09-15T04:24:21.590322Z,1.592
http://localhost:8081/57875.png,8494,David Campos,1,823,2022-09-15T04:24:19.873774Z,2022-09-15T04:24:19.873785Z,1.044
http://localhost:8081/23107.png,3371,David Campos,1,822,2022-09-15T04:24:18.718684Z,2022-09-15T04:24:18.718694Z,1.181
http://localhost:8081/19335.png,75029,Matt Haney,1,821,2022-09-15T04:24:17.423861Z,2022-09-15T04:24:17.423873Z,0.777
http://localhost:8081/29944.png,9308,David Campos,1,820,2022-09-15T04:24:16.518530Z,2022-09-15T04:24:16.518541Z,1.073
http://localhost:8081/10909.png,66975,David Campos,1,819,2022-09-15T04:24:15.331098Z,2022-09-15T04:24:15.331109Z,1.165
http://localhost:8081/49911.png,9859,Matt Haney,1,818,2022-09-15T04:24:14.038904Z,2022-09-15T04:24:14.038914Z,0.775
http://localhost:8081/57909.png,64677,David Campos,1,817,2022-09-15T04:24:13.151855Z,2022-09-15T04:24:13.151866Z,0.983
http://localhost:8081/56174.png,9466,Matt Haney,1,816,2022-09-15T04:24:12.045759Z,2022-09-15T04:24:12.045776Z,0.597
http://localhost:8081/51818.png,73891,Matt Haney,1,815,2022-09-15T04:24:11.335545Z,2022-09-15T04:24:11.335554Z,0.614
http://localhost:8081/24450.png,12734,Matt Haney,1,814,2022-09-15T04:24:10.594061Z,2022-09-15T04:24:10.594077Z,0.644
http://localhost:8081/7410.png,51304,David Campos,1,813,2022-09-15T04:24:09.834790Z,2022-09-15T04:24:09.834799Z,0.711
http://localhost:8081/10536.png,16589,David Campos,1,812,2022-09-15T04:24:09.002604Z,2022-09-15T04:24:09.002619Z,0.782
http://localhost:8081/22195.png,19153,Matt Haney,1,811,2022-09-15T04:24:08.107759Z,2022-09-15T04:24:08.107771Z,0.71
http://localhost:8081/73354.png,29217,David Campos,1,810,2022-09-15T04:24:07.269052Z,2022-09-15T04:24:07.269064Z,1.275
http://localhost:8081/51346.png,13878,Matt Haney,1,809,2022-09-15T04:24:05.875158Z,2022-09-15T04:24:05.875169Z,1.205
http://localhost:8081/22376.png,73122,David Campos,1,808,2022-09-15T04:24:04.553630Z,2022-09-15T04:24:04.553641Z,1.074
http://localhost:8081/32930.png,57318,Unclear,1,807,2022-09-15T04:24:03.350995Z,2022-09-15T04:24:03.351008Z,5.313
http://localhost:8081/44839.png,72460,Matt Haney,1,806,2022-09-15T04:23:57.916871Z,2022-09-15T04:23:57.916883Z,0.614
http://localhost:8081/24283.png,15406,Matt Haney,1,805,2022-09-15T04:23:57.178224Z,2022-09-15T04:23:57.178234Z,0.643
http://localhost:8081/76468.png,66845,Matt Haney,1,804,2022-09-15T04:23:56.417432Z,2022-09-15T04:23:56.417445Z,0.567
http://localhost:8081/23206.png,24496,Matt Haney,1,803,2022-09-15T04:23:55.724650Z,2022-09-15T04:23:55.724668Z,0.601
http://localhost:8081/34038.png,58974,Matt Haney,1,802,2022-09-15T04:23:55.002312Z,2022-09-15T04:23:55.002321Z,0.622
http://localhost:8081/49010.png,58453,Matt Haney,1,801,2022-09-15T04:23:54.257524Z,2022-09-15T04:23:54.257536Z,0.631
http://localhost:8081/72863.png,46743,Matt Haney,1,800,2022-09-15T04:23:53.502987Z,2022-09-15T04:23:53.503004Z,0.619
http://localhost:8081/43574.png,69356,David Campos,1,799,2022-09-15T04:23:52.762520Z,2022-09-15T04:23:52.762531Z,0.813
http://localhost:8081/42999.png,51554,Matt Haney,1,798,2022-09-15T04:23:51.827750Z,2022-09-15T04:23:51.827767Z,0.619
http://localhost:8081/9050.png,16011,Matt Haney,1,797,2022-09-15T04:23:51.085857Z,2022-09-15T04:23:51.085886Z,0.627
http://localhost:8081/53205.png,60158,David Campos,1,796,2022-09-15T04:23:50.344173Z,2022-09-15T04:23:50.344190Z,0.984
http://localhost:8081/14156.png,15952,Matt Haney,1,795,2022-09-15T04:23:49.239938Z,2022-09-15T04:23:49.239951Z,0.62
http://localhost:8081/20317.png,40715,David Campos,1,794,2022-09-15T04:23:48.504311Z,2022-09-15T04:23:48.504327Z,0.814
http://localhost:8081/25006.png,2825,Matt Haney,1,793,2022-09-15T04:23:47.572547Z,2022-09-15T04:23:47.572556Z,0.627
http://localhost:8081/60996.png,6293,Matt Haney,1,792,2022-09-15T04:23:46.835516Z,2022-09-15T04:23:46.835532Z,2.052
http://localhost:8081/58729.png,26805,Unclear,1,791,2022-09-15T04:23:44.665215Z,2022-09-15T04:23:44.665229Z,2.264
http://localhost:8081/5527.png,7475,Matt Haney,1,790,2022-09-15T04:23:42.280011Z,2022-09-15T04:23:42.280022Z,0.655
http://localhost:8081/16048.png,40541,Matt Haney,1,789,2022-09-15T04:23:41.515940Z,2022-09-15T04:23:41.515954Z,0.658
http://localhost:8081/44307.png,36835,Matt Haney,1,788,2022-09-15T04:23:40.737825Z,2022-09-15T04:23:40.737835Z,0.527
http://localhost:8081/41707.png,55668,Matt Haney,1,787,2022-09-15T04:23:40.092696Z,2022-09-15T04:23:40.092712Z,0.991
http://localhost:8081/3760.png,73606,Matt Haney (QR),1,786,2022-09-15T04:23:38.972841Z,2022-09-15T04:23:38.972851Z,2.737
http://localhost:8081/15991.png,25119,Matt Haney,1,785,2022-09-15T04:23:36.111069Z,2022-09-15T04:23:36.111080Z,0.655
http://localhost:8081/78766.png,23898,David Campos,1,784,2022-09-15T04:23:35.341556Z,2022-09-15T04:23:35.341566Z,0.704
http://localhost:8081/22185.png,373,Matt Haney,1,783,2022-09-15T04:23:34.526510Z,2022-09-15T04:23:34.526521Z,0.538
http://localhost:8081/68019.png,39452,Matt Haney,1,782,2022-09-15T04:23:33.878975Z,2022-09-15T04:23:33.878985Z,0.6
http://localhost:8081/64918.png,7559,Matt Haney,1,781,2022-09-15T04:23:33.162293Z,2022-09-15T04:23:33.162306Z,0.766
http://localhost:8081/51395.png,5752,David Campos,1,780,2022-09-15T04:23:32.284632Z,2022-09-15T04:23:32.284644Z,0.909
http://localhost:8081/6432.png,72732,Matt Haney,1,779,2022-09-15T04:23:31.261721Z,2022-09-15T04:23:31.261734Z,0.785
http://localhost:8081/55672.png,69990,David Campos,1,778,2022-09-15T04:23:30.351540Z,2022-09-15T04:23:30.351555Z,0.619
http://localhost:8081/27.png,50291,David Campos,1,777,2022-09-15T04:23:29.611269Z,2022-09-15T04:23:29.611286Z,1.168
http://localhost:8081/64019.png,41405,Matt Haney,1,776,2022-09-15T04:23:28.320468Z,2022-09-15T04:23:28.320478Z,0.701
http://localhost:8081/25832.png,375,David Campos,1,775,2022-09-15T04:23:27.501060Z,2022-09-15T04:23:27.501071Z,0.772
http://localhost:8081/30205.png,59049,David Campos,1,774,2022-09-15T04:23:26.617675Z,2022-09-15T04:23:26.617689Z,1.808
http://localhost:8081/77610.png,78713,Matt Haney,1,773,2022-09-15T04:23:24.687223Z,2022-09-15T04:23:24.687235Z,0.557
http://localhost:8081/44032.png,75078,Matt Haney,1,772,2022-09-15T04:23:24.003216Z,2022-09-15T04:23:24.003228Z,0.679
http://localhost:8081/55195.png,30272,Matt Haney,1,771,2022-09-15T04:23:23.204227Z,2022-09-15T04:23:23.204238Z,2.394
http://localhost:8081/65286.png,25154,Matt Haney,1,770,2022-09-15T04:23:20.694905Z,2022-09-15T04:23:20.694920Z,0.772
http://localhost:8081/2210.png,36767,David Campos,1,769,2022-09-15T04:23:19.794362Z,2022-09-15T04:23:19.794379Z,1.117
http://localhost:8081/4366.png,16638,David Campos,1,768,2022-09-15T04:23:18.560928Z,2022-09-15T04:23:18.560940Z,0.922
http://localhost:8081/55481.png,4568,David Campos,1,767,2022-09-15T04:23:17.529507Z,2022-09-15T04:23:17.529521Z,1.153
http://localhost:8081/5076.png,67041,David Campos,1,766,2022-09-15T04:23:16.263967Z,2022-09-15T04:23:16.263980Z,1.446
http://localhost:8081/9037.png,23620,Matt Haney,1,765,2022-09-15T04:23:14.696307Z,2022-09-15T04:23:14.696318Z,0.767
http://localhost:8081/40355.png,52246,David Campos,1,764,2022-09-15T04:23:13.814297Z,2022-09-15T04:23:13.814307Z,1.029
http://localhost:8081/919.png,35971,David Campos,1,763,2022-09-15T04:23:12.668639Z,2022-09-15T04:23:12.668649Z,1.311
http://localhost:8081/43267.png,58622,Matt Haney,1,762,2022-09-15T04:23:11.241140Z,2022-09-15T04:23:11.241150Z,0.679
http://localhost:8081/62323.png,56167,Matt Haney,1,761,2022-09-15T04:23:10.438878Z,2022-09-15T04:23:10.438896Z,0.682
http://localhost:8081/45542.png,32818,Matt Haney,1,760,2022-09-15T04:23:09.632845Z,2022-09-15T04:23:09.632862Z,1.035
http://localhost:8081/49639.png,46632,Matt Haney,1,759,2022-09-15T04:23:08.478375Z,2022-09-15T04:23:08.478388Z,0.769
http://localhost:8081/42647.png,64264,David Campos,1,758,2022-09-15T04:23:07.591398Z,2022-09-15T04:23:07.591411Z,0.936
http://localhost:8081/2132.png,72688,Matt Haney,1,757,2022-09-15T04:23:06.532962Z,2022-09-15T04:23:06.532974Z,1.211
http://localhost:8081/37918.png,23478,Unclear,1,756,2022-09-15T04:23:05.198011Z,2022-09-15T04:23:05.198022Z,1.937
http://localhost:8081/78711.png,3988,David Campos,1,755,2022-09-15T04:23:03.146093Z,2022-09-15T04:23:03.146105Z,0.854
http://localhost:8081/25406.png,15558,Matt Haney,1,754,2022-09-15T04:23:02.180629Z,2022-09-15T04:23:02.180641Z,0.708
http://localhost:8081/52258.png,2388,Matt Haney,1,753,2022-09-15T04:23:01.358848Z,2022-09-15T04:23:01.358858Z,0.775
http://localhost:8081/8035.png,61568,Matt Haney,1,752,2022-09-15T04:23:00.472737Z,2022-09-15T04:23:00.472747Z,1.194
http://localhost:8081/70015.png,12704,Matt Haney,1,751,2022-09-15T04:22:59.154773Z,2022-09-15T04:22:59.154782Z,0.889
http://localhost:8081/6739.png,37090,David Campos,1,750,2022-09-15T04:22:58.153650Z,2022-09-15T04:22:58.153663Z,1.27
http://localhost:8081/68221.png,49848,Matt Haney,1,749,2022-09-15T04:22:56.762201Z,2022-09-15T04:22:56.762213Z,0.791
http://localhost:8081/37434.png,66778,David Campos,1,748,2022-09-15T04:22:55.852343Z,2022-09-15T04:22:55.852355Z,0.874
http://localhost:8081/18106.png,46092,Matt Haney,1,747,2022-09-15T04:22:54.856882Z,2022-09-15T04:22:54.856895Z,1.153
http://localhost:8081/21755.png,50398,David Campos,1,746,2022-09-15T04:22:53.585446Z,2022-09-15T04:22:53.585459Z,2.214
http://localhost:8081/51107.png,49524,Matt Haney,1,745,2022-09-15T04:22:51.247831Z,2022-09-15T04:22:51.247847Z,0.829
http://localhost:8081/31067.png,2788,David Campos,1,744,2022-09-15T04:22:50.290196Z,2022-09-15T04:22:50.290207Z,1.53
http://localhost:8081/57933.png,74761,Matt Haney,1,743,2022-09-15T04:22:48.647295Z,2022-09-15T04:22:48.647306Z,106.9
http://localhost:8081/75239.png,78008,Matt Haney,1,742,2022-09-15T04:21:01.619077Z,2022-09-15T04:21:01.619087Z,0.768
http://localhost:8081/51937.png,46221,David Campos,1,741,2022-09-15T04:21:00.727188Z,2022-09-15T04:21:00.727199Z,0.668
http://localhost:8081/78299.png,10415,David Campos,1,740,2022-09-15T04:20:59.937509Z,2022-09-15T04:20:59.937521Z,0.728
http://localhost:8081/22289.png,57396,David Campos,1,739,2022-09-15T04:20:59.095726Z,2022-09-15T04:20:59.095738Z,0.677
http://localhost:8081/46822.png,18934,Matt Haney,1,738,2022-09-15T04:20:58.299950Z,2022-09-15T04:20:58.299963Z,0.593
http://localhost:8081/16081.png,25400,Matt Haney,1,737,2022-09-15T04:20:57.592095Z,2022-09-15T04:20:57.592108Z,0.609
http://localhost:8081/4848.png,47262,David Campos,1,736,2022-09-15T04:20:56.871783Z,2022-09-15T04:20:56.871796Z,0.929
http://localhost:8081/40919.png,9763,Unclear,1,735,2022-09-15T04:20:55.822944Z,2022-09-15T04:20:55.822956Z,5.245
http://localhost:8081/25109.png,58807,David Campos,1,734,2022-09-15T04:20:50.468138Z,2022-09-15T04:20:50.468155Z,0.584
http://localhost:8081/60221.png,62035,David Campos,1,733,2022-09-15T04:20:49.761211Z,2022-09-15T04:20:49.761224Z,0.598
http://localhost:8081/59206.png,43894,David Campos,1,732,2022-09-15T04:20:49.042970Z,2022-09-15T04:20:49.042982Z,0.782
http://localhost:8081/27062.png,24988,Matt Haney,1,731,2022-09-15T04:20:48.122698Z,2022-09-15T04:20:48.122709Z,0.79
http://localhost:8081/71704.png,74560,David Campos,1,730,2022-09-15T04:20:47.216019Z,2022-09-15T04:20:47.216032Z,1.292
http://localhost:8081/71593.png,34785,David Campos,1,729,2022-09-15T04:20:45.798174Z,2022-09-15T04:20:45.798185Z,0.844
http://localhost:8081/20289.png,43184,Matt Haney,1,728,2022-09-15T04:20:44.837230Z,2022-09-15T04:20:44.837243Z,0.73
http://localhost:8081/38140.png,24462,Matt Haney,1,727,2022-09-15T04:20:43.988109Z,2022-09-15T04:20:43.988123Z,0.903
http://localhost:8081/67309.png,29495,David Campos,1,726,2022-09-15T04:20:42.970606Z,2022-09-15T04:20:42.970622Z,0.816
http://localhost:8081/2501.png,17182,Matt Haney,1,725,2022-09-15T04:20:42.040921Z,2022-09-15T04:20:42.040933Z,0.596
http://localhost:8081/41056.png,32721,Matt Haney,1,724,2022-09-15T04:20:41.332512Z,2022-09-15T04:20:41.332524Z,0.684
http://localhost:8081/33952.png,33763,David Campos,1,723,2022-09-15T04:20:40.530649Z,2022-09-15T04:20:40.530664Z,0.776
http://localhost:8081/46549.png,7474,David Campos,1,722,2022-09-15T04:20:39.641319Z,2022-09-15T04:20:39.641332Z,0.882
http://localhost:8081/15762.png,20276,David Campos,1,721,2022-09-15T04:20:38.648332Z,2022-09-15T04:20:38.648344Z,1.897
http://localhost:8081/7950.png,45073,Matt Haney,1,720,2022-09-15T04:20:36.639746Z,2022-09-15T04:20:36.639758Z,0.647
http://localhost:8081/65628.png,60330,Matt Haney,1,719,2022-09-15T04:20:35.875171Z,2022-09-15T04:20:35.875184Z,0.698
http://localhost:8081/25541.png,65435,Matt Haney,1,718,2022-09-15T04:20:35.059069Z,2022-09-15T04:20:35.059080Z,1.464
http://localhost:8081/53880.png,51494,David Campos (QR),1,717,2022-09-15T04:20:33.472577Z,2022-09-15T04:20:33.472590Z,3.084
http://localhost:8081/70684.png,54499,Matt Haney,1,716,2022-09-15T04:20:30.263434Z,2022-09-15T04:20:30.263444Z,1.517
http://localhost:8081/77889.png,34172,Matt Haney,1,715,2022-09-15T04:20:28.600846Z,2022-09-15T04:20:28.600857Z,0.658
http://localhost:8081/25737.png,41499,David Campos,1,714,2022-09-15T04:20:27.823567Z,2022-09-15T04:20:27.823579Z,0.878
http://localhost:8081/77038.png,66902,Matt Haney,1,713,2022-09-15T04:20:26.827407Z,2022-09-15T04:20:26.827424Z,0.647
http://localhost:8081/5742.png,31028,Matt Haney,1,712,2022-09-15T04:20:26.052334Z,2022-09-15T04:20:26.052345Z,0.647
http://localhost:8081/21174.png,20481,Matt Haney,1,711,2022-09-15T04:20:25.282326Z,2022-09-15T04:20:25.282342Z,0.661
http://localhost:8081/25744.png,76911,Matt Haney,1,710,2022-09-15T04:20:24.507668Z,2022-09-15T04:20:24.507677Z,0.608
http://localhost:8081/32531.png,22670,Matt Haney,1,709,2022-09-15T04:20:23.776059Z,2022-09-15T04:20:23.776076Z,0.601
http://localhost:8081/2998.png,57302,Matt Haney,1,708,2022-09-15T04:20:23.060772Z,2022-09-15T04:20:23.060788Z,0.835
http://localhost:8081/72550.png,68179,David Campos,1,707,2022-09-15T04:20:22.102507Z,2022-09-15T04:20:22.102520Z,2.279
http://localhost:8081/50831.png,37954,David Campos,1,706,2022-09-15T04:20:19.697797Z,2022-09-15T04:20:19.697807Z,1.415
http://localhost:8081/9553.png,24253,Matt Haney (QR),1,705,2022-09-15T04:20:18.161175Z,2022-09-15T04:20:18.161186Z,3.287
http://localhost:8081/49387.png,32939,David Campos,1,704,2022-09-15T04:20:14.755366Z,2022-09-15T04:20:14.755379Z,1.27
http://localhost:8081/14639.png,74932,Matt Haney,1,703,2022-09-15T04:20:13.369349Z,2022-09-15T04:20:13.369362Z,0.628
http://localhost:8081/64828.png,58507,Matt Haney,1,702,2022-09-15T04:20:12.617975Z,2022-09-15T04:20:12.617987Z,0.808
http://localhost:8081/58537.png,47480,David Campos,1,701,2022-09-15T04:20:11.688431Z,2022-09-15T04:20:11.688444Z,0.623
http://localhost:8081/13137.png,53060,David Campos,1,700,2022-09-15T04:20:10.890534Z,2022-09-15T04:20:10.890550Z,0.636
http://localhost:8081/43073.png,50173,David Campos,1,699,2022-09-15T04:20:10.133473Z,2022-09-15T04:20:10.133484Z,0.934
http://localhost:8081/36957.png,51830,Matt Haney,1,698,2022-09-15T04:20:09.078635Z,2022-09-15T04:20:09.078648Z,0.748
http://localhost:8081/74336.png,63926,Matt Haney,1,697,2022-09-15T04:20:08.208878Z,2022-09-15T04:20:08.208891Z,0.921
http://localhost:8081/61919.png,69256,Matt Haney,1,696,2022-09-15T04:20:07.165648Z,2022-09-15T04:20:07.165662Z,0.782
http://localhost:8081/27589.png,18519,Matt Haney,1,695,2022-09-15T04:20:06.260858Z,2022-09-15T04:20:06.260868Z,1.143
http://localhost:8081/38540.png,35681,Unclear,1,694,2022-09-15T04:20:05.003467Z,2022-09-15T04:20:05.003478Z,3.833
http://localhost:8081/3713.png,44882,Matt Haney,1,693,2022-09-15T04:20:01.048319Z,2022-09-15T04:20:01.048329Z,0.643
http://localhost:8081/49481.png,18176,David Campos,1,692,2022-09-15T04:20:00.285495Z,2022-09-15T04:20:00.285508Z,0.749
http://localhost:8081/56342.png,64916,Matt Haney,1,691,2022-09-15T04:19:59.424936Z,2022-09-15T04:19:59.424949Z,0.564
http://localhost:8081/64243.png,72387,Matt Haney,1,690,2022-09-15T04:19:58.741693Z,2022-09-15T04:19:58.741705Z,0.679
http://localhost:8081/35193.png,72944,David Campos,1,689,2022-09-15T04:19:57.938103Z,2022-09-15T04:19:57.938116Z,0.644
http://localhost:8081/74982.png,23166,David Campos,1,688,2022-09-15T04:19:57.169670Z,2022-09-15T04:19:57.169681Z,0.965
http://localhost:8081/17164.png,34684,Matt Haney,1,687,2022-09-15T04:19:56.087122Z,2022-09-15T04:19:56.087134Z,0.569
http://localhost:8081/49520.png,11052,Matt Haney,1,686,2022-09-15T04:19:55.400743Z,2022-09-15T04:19:55.400757Z,0.624
http://localhost:8081/25084.png,46776,David Campos,1,685,2022-09-15T04:19:54.666763Z,2022-09-15T04:19:54.666773Z,0.952
http://localhost:8081/7526.png,10210,Matt Haney,1,684,2022-09-15T04:19:53.589737Z,2022-09-15T04:19:53.589747Z,0.542
http://localhost:8081/5532.png,7293,Matt Haney,1,683,2022-09-15T04:19:52.935712Z,2022-09-15T04:19:52.935722Z,0.546
http://localhost:8081/19061.png,12309,Matt Haney,1,682,2022-09-15T04:19:52.264009Z,2022-09-15T04:19:52.264019Z,0.591
http://localhost:8081/70518.png,57628,Matt Haney,1,681,2022-09-15T04:19:51.559642Z,2022-09-15T04:19:51.559654Z,0.631
http://localhost:8081/28608.png,28818,David Campos,1,680,2022-09-15T04:19:50.808725Z,2022-09-15T04:19:50.808735Z,1.568
http://localhost:8081/37421.png,66051,David Campos,1,679,2022-09-15T04:19:49.119934Z,2022-09-15T04:19:49.119948Z,6.72
http://localhost:8081/31556.png,47680,Matt Haney,1,678,2022-09-15T04:19:42.272439Z,2022-09-15T04:19:42.272452Z,0.876
http://localhost:8081/26501.png,70978,David Campos,1,677,2022-09-15T04:19:41.273799Z,2022-09-15T04:19:41.273811Z,1.13
http://localhost:8081/34617.png,56096,Matt Haney,1,676,2022-09-15T04:19:40.017581Z,2022-09-15T04:19:40.017593Z,0.734
http://localhost:8081/26065.png,70351,Matt Haney,1,675,2022-09-15T04:19:39.162394Z,2022-09-15T04:19:39.162413Z,0.593
http://localhost:8081/45171.png,54441,Matt Haney,1,674,2022-09-15T04:19:38.448310Z,2022-09-15T04:19:38.448322Z,0.664
http://localhost:8081/71483.png,7424,Matt Haney,1,673,2022-09-15T04:19:37.664482Z,2022-09-15T04:19:37.664494Z,0.913
http://localhost:8081/14399.png,68684,Matt Haney,1,672,2022-09-15T04:19:36.640085Z,2022-09-15T04:19:36.640098Z,0.515
http://localhost:8081/55637.png,23517,Matt Haney,1,671,2022-09-15T04:19:35.996989Z,2022-09-15T04:19:35.997002Z,0.603
http://localhost:8081/24231.png,24769,Matt Haney,1,670,2022-09-15T04:19:35.280296Z,2022-09-15T04:19:35.280309Z,0.61
http://localhost:8081/70394.png,70060,Matt Haney,1,669,2022-09-15T04:19:34.555017Z,2022-09-15T04:19:34.555035Z,0.587
http://localhost:8081/16458.png,41791,Matt Haney,1,668,2022-09-15T04:19:33.844276Z,2022-09-15T04:19:33.844289Z,0.626
http://localhost:8081/49634.png,31924,David Campos,1,667,2022-09-15T04:19:33.101047Z,2022-09-15T04:19:33.101059Z,1.058
http://localhost:8081/2442.png,73423,Matt Haney,1,666,2022-09-15T04:19:31.927986Z,2022-09-15T04:19:31.927999Z,0.662
http://localhost:8081/31625.png,53895,Matt Haney,1,665,2022-09-15T04:19:31.144770Z,2022-09-15T04:19:31.144783Z,0.664
http://localhost:8081/69519.png,36278,Matt Haney,1,664,2022-09-15T04:19:30.360336Z,2022-09-15T04:19:30.360353Z,0.832
http://localhost:8081/71145.png,21198,Matt Haney,1,663,2022-09-15T04:19:29.410856Z,2022-09-15T04:19:29.410872Z,0.631
http://localhost:8081/42142.png,44713,Matt Haney,1,662,2022-09-15T04:19:28.668234Z,2022-09-15T04:19:28.668244Z,0.591
http://localhost:8081/13119.png,43408,Matt Haney,1,661,2022-09-15T04:19:27.960848Z,2022-09-15T04:19:27.960865Z,0.739
http://localhost:8081/26356.png,24589,David Campos,1,660,2022-09-15T04:19:27.099184Z,2022-09-15T04:19:27.099203Z,0.624
http://localhost:8081/46599.png,16666,David Campos,1,659,2022-09-15T04:19:26.357313Z,2022-09-15T04:19:26.357330Z,0.601
http://localhost:8081/7563.png,43747,David Campos,1,658,2022-09-15T04:19:25.641575Z,2022-09-15T04:19:25.641592Z,0.647
http://localhost:8081/62778.png,74601,David Campos,1,657,2022-09-15T04:19:24.874816Z,2022-09-15T04:19:24.874825Z,0.858
http://localhost:8081/61775.png,49311,Matt Haney,1,656,2022-09-15T04:19:23.894497Z,2022-09-15T04:19:23.894509Z,0.666
http://localhost:8081/32229.png,61758,David Campos,1,655,2022-09-15T04:19:23.108704Z,2022-09-15T04:19:23.108720Z,0.656
http://localhost:8081/59222.png,38753,David Campos,1,654,2022-09-15T04:19:22.331671Z,2022-09-15T04:19:22.331686Z,0.754
http://localhost:8081/11924.png,35245,David Campos,1,653,2022-09-15T04:19:21.456544Z,2022-09-15T04:19:21.456556Z,0.816
